,equity
2025-05-18,3599601.650214213
2025-05-19,3599601.650214213
2025-05-20,3599601.650214213
2025-05-21,3599601.650214213
2025-05-22,3599601.650214213
2025-05-23,3599601.650214213
2025-05-24,3599601.650214213
2025-05-25,3599601.650214213
2025-05-26,3599601.650214213
2025-05-27,3599601.650214213
2025-05-28,3599601.650214213
2025-05-29,3599601.650214213
2025-05-30,3599601.650214213
2025-05-31,3599601.650214213
2025-06-01,3599601.650214213
2025-06-02,3599601.650214213
2025-06-03,3620597.7890020018
2025-06-04,3620597.7890020018
2025-06-05,3620597.7890020018
2025-06-06,3620597.7890020018
2025-06-07,3620597.7890020018
2025-06-08,3620597.7890020018
2025-06-09,3641843.7669829098
2025-06-10,3663273.4359042333
2025-06-11,3684725.014147288
2025-06-12,3706104.332338058
2025-06-13,3727327.9034943203
2025-06-14,3727327.9034943203
2025-06-15,3727327.9034943203
2025-06-16,3748638.8589869025
2025-06-17,3748638.8589869025
2025-06-18,3748638.8589869025
2025-06-19,3748638.8589869025
2025-06-20,3748638.8589869025
2025-06-21,3748638.8589869025
2025-06-22,3748638.8589869025
2025-06-23,3769601.306025338
2025-06-24,3769601.306025338
2025-06-25,3769601.306025338
2025-06-26,3790700.0231150747
2025-06-27,3812356.4619657067
2025-06-28,3812356.4619657067
2025-06-29,3812356.4619657067
2025-06-30,3834377.278886788
2025-07-01,3857004.9511519694
2025-07-02,3880497.834392864
2025-07-03,3880497.834392864
2025-07-04,3880497.834392864
2025-07-05,3880497.834392864
2025-07-06,3880497.834392864
2025-07-07,3880497.834392864
2025-07-08,3880497.834392864
2025-07-09,3880497.834392864
2025-07-10,3880497.834392864
2025-07-11,3880497.834392864
2025-07-12,3880497.834392864
2025-07-13,3880497.834392864
2025-07-14,3880497.834392864
2025-07-15,3880497.834392864
2025-07-16,3880497.834392864
2025-07-17,3880497.834392864
2025-07-18,3880497.834392864
2025-07-19,3880497.834392864
2025-07-20,3880497.834392864
2025-07-21,3880497.834392864
2025-07-22,3880497.834392864
2025-07-23,3880497.834392864
2025-07-24,3880497.834392864
2025-07-25,3880497.834392864
2025-07-26,3880497.834392864
2025-07-27,3880497.834392864
2025-07-28,3880497.834392864
2025-07-29,3880497.834392864
2025-07-30,3880497.834392864
2025-07-31,3880497.834392864
2025-08-01,3880497.834392864
2025-08-02,3880497.834392864
2025-08-03,3880497.834392864
2025-08-04,3880497.834392864
2025-08-05,3880497.834392864
2025-08-06,3904122.034206913
2025-08-07,3927719.430181296
2025-08-08,3927719.430181296
2025-08-09,3927719.430181296
2025-08-10,3927719.430181296
2025-08-11,3951518.913337226
2025-08-12,3975563.175879505
2025-08-13,3999593.53620315
2025-08-14,3999593.53620315
2025-08-15,3999593.53620315
2025-08-16,3999593.53620315
2025-08-17,3999593.53620315
2025-08-18,3999593.53620315
2025-08-19,3999593.53620315
2025-08-20,3999593.53620315
2025-08-21,3999593.53620315
2025-08-22,3999593.53620315
2025-08-23,3999593.53620315
2025-08-24,3999593.53620315
2025-08-25,4023875.3451456777
2025-08-26,4048619.5810084557
2025-08-27,4048619.5810084557
2025-08-28,4073720.470386667
