,equity
2023-01-30,18466844.660740476
2023-01-31,18486512.25641919
2023-02-01,18505658.411548935
2023-02-02,18524158.468753815
2023-02-03,18542236.442294266
2023-02-04,18542236.442294266
2023-02-05,18542236.442294266
2023-02-06,18560360.915967803
2023-02-07,18578300.75181037
2023-02-08,18596440.243445687
2023-02-09,18615134.132439047
2023-02-10,18634559.864037957
2023-02-11,18634559.864037957
2023-02-12,18634559.864037957
2023-02-13,18654317.066212736
2023-02-14,18674411.08039856
2023-02-15,18694757.94398708
2023-02-16,18715427.654903743
2023-02-17,18735991.671091817
2023-02-18,18735991.671091817
2023-02-19,18735991.671091817
2023-02-20,18735991.671091817
2023-02-21,18735991.671091817
2023-02-22,18756137.701347172
2023-02-23,18776260.418082446
2023-02-24,18796107.950039938
2023-02-25,18796107.950039938
2023-02-26,18796107.950039938
2023-02-27,18815748.4795283
2023-02-28,18835084.675236326
2023-03-01,18854226.462088455
2023-03-02,18872595.067159656
2023-03-03,18890897.46706082
2023-03-04,18890897.46706082
2023-03-05,18890897.46706082
2023-03-06,18909092.457307216
2023-03-07,18927192.45144594
2023-03-08,18945280.420164667
2023-03-09,18963549.678408492
2023-03-10,18981526.75484363
2023-03-11,18981526.75484363
2023-03-12,18981526.75484363
2023-03-13,18998896.938210346
2023-03-14,19015702.412764743
2023-03-15,19031702.962482497
2023-03-16,19046936.320255652
2023-03-17,19061734.02861506
2023-03-18,19061734.02861506
2023-03-19,19061734.02861506
2023-03-20,19075963.69937351
2023-03-21,19090211.350957576
2023-03-22,19104417.064741656
2023-03-23,19118480.884802595
2023-03-24,19132226.428990137
2023-03-25,19132226.428990137
2023-03-26,19132226.428990137
2023-03-27,19145951.329090994
2023-03-28,19159749.71275703
2023-03-29,19173762.859000973
2023-03-30,19188318.804322533
2023-03-31,19203009.849054046
2023-04-01,19203009.849054046
2023-04-02,19203009.849054046
2023-04-03,19218235.813070003
2023-04-04,19233685.94122704
2023-04-05,19249165.28240479
2023-04-06,19264632.59958254
2023-04-07,19264632.59958254
2023-04-08,19264632.59958254
2023-04-09,19264632.59958254
2023-04-10,19280262.2389026
2023-04-11,19296298.043085855
2023-04-12,19313008.056981865
2023-04-13,19330400.377073396
2023-04-14,19348725.32502238
2023-04-15,19348725.32502238
2023-04-16,19348725.32502238
2023-04-17,19367852.012748875
2023-04-18,19387509.399619408
2023-04-19,19407410.07972608
2023-04-20,19427643.695785977
2023-04-21,19427643.695785977
2023-04-22,19427643.695785977
2023-04-23,19427643.695785977
2023-04-24,19448231.139645584
2023-04-25,19468948.82601314
2023-04-26,19489503.527985897
2023-04-27,19509887.832371894
2023-04-28,19529169.884753026
2023-04-29,19529169.884753026
2023-04-30,19529169.884753026
2023-05-01,19529169.884753026
2023-05-02,19546812.516711593
2023-05-03,19562798.57846247
2023-05-04,19577346.17020905
2023-05-05,19592051.229716673
2023-05-06,19592051.229716673
2023-05-07,19592051.229716673
2023-05-08,19607086.037439853
2023-05-09,19622989.353420347
2023-05-10,19639597.117170833
2023-05-11,19657107.021199804
2023-05-12,19675341.096762776
2023-05-13,19675341.096762776
2023-05-14,19675341.096762776
2023-05-15,19694075.23312993
2023-05-16,19713492.74916648
2023-05-17,19733532.306858305
2023-05-18,19753649.75278675
2023-05-19,19773643.8913758
2023-05-20,19773643.8913758
2023-05-21,19773643.8913758
2023-05-22,19793438.33638657
2023-05-23,19813089.17570845
2023-05-24,19833142.213535532
2023-05-25,19853325.096770465
2023-05-26,19873851.44102885
2023-05-27,19873851.44102885
2023-05-28,19873851.44102885
2023-05-29,19894771.21808986
2023-05-30,19915732.302001692
2023-05-31,19936427.628360845
2023-06-01,19957166.877041485
2023-06-02,19978054.84674976
2023-06-03,19978054.84674976
2023-06-04,19978054.84674976
2023-06-05,19999211.478368003
2023-06-06,20021033.662227202
2023-06-07,20043821.006735727
2023-06-08,20043821.006735727
2023-06-09,20067635.332326744
2023-06-10,20067635.332326744
2023-06-11,20067635.332326744
2023-06-12,20092624.993646353
2023-06-13,20118116.28864828
2023-06-14,20144101.66347569
2023-06-15,20170174.665218346
2023-06-16,20196043.71088499
2023-06-17,20196043.71088499
2023-06-18,20196043.71088499
2023-06-19,20222304.284190703
2023-06-20,20249116.062533848
2023-06-21,20276462.168152772
2023-06-22,20304555.738642097
2023-06-23,20332816.152502317
2023-06-24,20332816.152502317
2023-06-25,20332816.152502317
2023-06-26,20361242.754190963
2023-06-27,20389550.632443804
2023-06-28,20417665.296874467
2023-06-29,20445713.442902524
2023-06-30,20473553.675631247
2023-07-01,20473553.675631247
2023-07-02,20473553.675631247
2023-07-03,20501107.063213002
2023-07-04,20528507.805333707
2023-07-05,20555609.41987711
2023-07-06,20582263.519426484
2023-07-07,20608831.565259077
2023-07-08,20608831.565259077
2023-07-09,20608831.565259077
2023-07-10,20635250.732046247
2023-07-11,20661322.98795923
2023-07-12,20687155.40822774
2023-07-13,20712932.11558198
2023-07-14,20738676.181881174
2023-07-15,20738676.181881174
2023-07-16,20738676.181881174
2023-07-17,20764225.353461415
2023-07-18,20789635.78322879
2023-07-19,20815044.504079916
2023-07-20,20840315.771417744
2023-07-21,20866022.03620428
2023-07-22,20866022.03620428
2023-07-23,20866022.03620428
2023-07-24,20892164.5475898
2023-07-25,20919055.183089536
2023-07-26,20946597.7043199
2023-07-27,20974210.529084403
2023-07-28,21001797.901562598
2023-07-29,21001797.901562598
2023-07-30,21001797.901562598
2023-07-31,21029573.243740905
2023-08-01,21057223.469226778
2023-08-02,21084757.936248105
2023-08-03,21112786.659859028
2023-08-04,21140704.34351826
2023-08-05,21140704.34351826
2023-08-06,21140704.34351826
2023-08-07,21168320.514063016
2023-08-08,21195829.602995392
2023-08-09,21223174.704574857
2023-08-10,21250484.973630074
2023-08-11,21278017.63976477
2023-08-12,21278017.63976477
2023-08-13,21278017.63976477
2023-08-14,21305782.341367587
2023-08-15,21333750.17381488
2023-08-16,21362115.217450526
2023-08-17,21390739.38366374
2023-08-18,21419692.72705153
2023-08-19,21419692.72705153
2023-08-20,21419692.72705153
2023-08-21,21448400.029023375
2023-08-22,21476969.493740495
2023-08-23,21505681.257944927
2023-08-24,21534629.318909716
2023-08-25,21563650.52121675
2023-08-26,21563650.52121675
2023-08-27,21563650.52121675
2023-08-28,21593259.693624128
2023-08-29,21623241.450451247
2023-08-30,21653319.63440383
2023-08-31,21683249.899466358
2023-09-01,21713333.242279105
2023-09-02,21713333.242279105
2023-09-03,21713333.242279105
2023-09-04,21743370.601887785
2023-09-05,21773692.133680414
2023-09-06,21804249.263883792
2023-09-07,21804249.263883792
2023-09-08,21835163.813126855
2023-09-09,21835163.813126855
2023-09-10,21835163.813126855
2023-09-11,21866277.467578612
2023-09-12,21897769.544766154
2023-09-13,21929153.636666827
2023-09-14,21960642.182361986
2023-09-15,21992244.179544903
2023-09-16,21992244.179544903
2023-09-17,21992244.179544903
2023-09-18,22024007.020031545
2023-09-19,22055924.24515443
2023-09-20,22088188.954547785
2023-09-21,22120409.15277152
2023-09-22,22152626.14016564
2023-09-23,22152626.14016564
2023-09-24,22152626.14016564
2023-09-25,22184842.786105264
2023-09-26,22216845.34740863
2023-09-27,22248988.816023104
2023-09-28,22281246.64694309
2023-09-29,22313695.683562912
2023-09-30,22313695.683562912
2023-10-01,22313695.683562912
2023-10-02,22346167.97998623
2023-10-03,22378660.729439203
2023-10-04,22410610.239278015
2023-10-05,22442034.671005882
2023-10-06,22473146.054887515
2023-10-07,22473146.054887515
2023-10-08,22473146.054887515
2023-10-09,22504533.894498
2023-10-10,22536388.86737857
2023-10-11,22569034.637876827
2023-10-12,22569034.637876827
2023-10-13,22602797.21027736
2023-10-14,22602797.21027736
2023-10-15,22602797.21027736
2023-10-16,22637288.597332064
2023-10-17,22672561.644765265
2023-10-18,22708784.524197575
2023-10-19,22745707.8571307
2023-10-20,22783017.50445708
2023-10-21,22783017.50445708
2023-10-22,22783017.50445708
2023-10-23,22819947.267056007
2023-10-24,22856309.58221057
2023-10-25,22892062.88275928
2023-10-26,22927031.3356312
2023-10-27,22961673.457974587
2023-10-28,22961673.457974587
2023-10-29,22961673.457974587
2023-10-30,22996143.656962384
2023-10-31,23030230.422950946
2023-11-01,23064101.52698817
2023-11-02,23064101.52698817
2023-11-03,23097775.56355721
2023-11-04,23097775.56355721
2023-11-05,23097775.56355721
2023-11-06,23131417.889586747
2023-11-07,23165022.473620594
2023-11-08,23198372.303537436
2023-11-09,23231455.836746663
2023-11-10,23264241.93958526
2023-11-11,23264241.93958526
2023-11-12,23264241.93958526
2023-11-13,23297192.796329416
2023-11-14,23330588.266421765
2023-11-15,23330588.266421765
2023-11-16,23364276.049619056
2023-11-17,23398543.257834967
2023-11-18,23398543.257834967
2023-11-19,23398543.257834967
2023-11-20,23433392.434068445
2023-11-21,23468417.30282975
2023-11-22,23503202.231301647
2023-11-23,23537790.91974918
2023-11-24,23571959.630175337
2023-11-25,23571959.630175337
2023-11-26,23571959.630175337
2023-11-27,23605714.004886925
2023-11-28,23639656.916881215
2023-11-29,23673616.25900912
2023-11-30,23707829.432457007
2023-12-01,23742221.998953167
2023-12-02,23742221.998953167
2023-12-03,23742221.998953167
2023-12-04,23776528.6041107
2023-12-05,23810502.83869497
2023-12-06,23843912.302586563
2023-12-07,23876665.83294932
2023-12-08,23909139.270032056
2023-12-09,23909139.270032056
2023-12-10,23909139.270032056
2023-12-11,23941440.306333404
2023-12-12,23973593.27410027
2023-12-13,24006007.610335182
2023-12-14,24038887.516139265
2023-12-15,24072028.168233894
2023-12-16,24072028.168233894
2023-12-17,24072028.168233894
2023-12-18,24105530.1579765
2023-12-19,24139616.4306591
2023-12-20,24174084.954361163
2023-12-21,24208856.068817455
2023-12-22,24243892.071070172
2023-12-23,24243892.071070172
2023-12-24,24243892.071070172
2023-12-25,24243892.071070172
2023-12-26,24279297.01700178
2023-12-27,24314962.12939747
2023-12-28,24350770.646502487
2023-12-29,24350770.646502487
2023-12-30,24350770.646502487
2023-12-31,24350770.646502487
2024-01-01,24350770.646502487
2024-01-02,24386917.811704572
2024-01-03,24423622.662900522
2024-01-04,24460666.495368112
2024-01-05,24498098.50594193
2024-01-06,24498098.50594193
2024-01-07,24498098.50594193
2024-01-08,24535782.902610682
2024-01-09,24573534.626358565
2024-01-10,24573534.626358565
2024-01-11,24573534.626358565
2024-01-12,24573534.626358565
2024-01-13,24573534.626358565
2024-01-14,24573534.626358565
2024-01-15,24611251.03852666
2024-01-16,24648955.41259476
2024-01-17,24686621.41943712
2024-01-18,24724075.38766058
2024-01-19,24761396.232640326
2024-01-20,24761396.232640326
2024-01-21,24761396.232640326
2024-01-22,24798469.348817628
2024-01-23,24835583.09938253
2024-01-24,24872616.642346054
2024-01-25,24910026.932834838
2024-01-26,24948081.18557948
2024-01-27,24948081.18557948
2024-01-28,24948081.18557948
2024-01-29,24986844.859134022
2024-01-30,25026126.658600904
2024-01-31,25066049.843777906
2024-02-01,25106592.70374675
2024-02-02,25106592.70374675
2024-02-03,25106592.70374675
2024-02-04,25106592.70374675
2024-02-05,25106592.70374675
2024-02-06,25106592.70374675
2024-02-07,25106592.70374675
2024-02-08,25106592.70374675
2024-02-09,25106592.70374675
2024-02-10,25106592.70374675
2024-02-11,25106592.70374675
2024-02-12,25106592.70374675
2024-02-13,25106592.70374675
2024-02-14,25106592.70374675
2024-02-15,25106592.70374675
2024-02-16,25106592.70374675
2024-02-17,25106592.70374675
2024-02-18,25106592.70374675
2024-02-19,25106592.70374675
2024-02-20,25106592.70374675
2024-02-21,25106592.70374675
2024-02-22,25106592.70374675
2024-02-23,25106592.70374675
2024-02-24,25106592.70374675
2024-02-25,25106592.70374675
2024-02-26,25106592.70374675
2024-02-27,25106592.70374675
2024-02-28,25106592.70374675
2024-02-29,25106592.70374675
2024-03-01,25106592.70374675
2024-03-02,25106592.70374675
2024-03-03,25106592.70374675
2024-03-04,25106592.70374675
2024-03-05,25106592.70374675
2024-03-06,25147185.11465037
2024-03-07,25187775.398690246
2024-03-08,25227467.126529094
2024-03-09,25227467.126529094
2024-03-10,25227467.126529094
2024-03-11,25266037.089300968
2024-03-12,25303754.2156032
2024-03-13,25303754.2156032
2024-03-14,25341548.44240688
2024-03-15,25379512.859937888
2024-03-16,25379512.859937888
2024-03-17,25379512.859937888
2024-03-18,25417462.490548894
2024-03-19,25455175.151523657
2024-03-20,25492864.88819345
2024-03-21,25530377.299723923
2024-03-22,25567778.80074062
2024-03-23,25567778.80074062
2024-03-24,25567778.80074062
2024-03-25,25605225.973278277
2024-03-26,25642669.38967969
2024-03-27,25680019.358308583
2024-03-28,25717763.97600194
2024-03-29,25717763.97600194
2024-03-30,25717763.97600194
2024-03-31,25717763.97600194
2024-04-01,25755902.859673478
2024-04-02,25794561.47674873
2024-04-03,25833797.914065942
2024-04-04,25873427.794209793
2024-04-05,25913205.636446744
2024-04-06,25913205.636446744
2024-04-07,25913205.636446744
2024-04-08,25953185.613624092
2024-04-09,25993161.303723846
2024-04-10,26033416.0910168
2024-04-11,26074028.232930813
2024-04-12,26114867.621557564
2024-04-13,26114867.621557564
2024-04-14,26114867.621557564
2024-04-15,26155800.369698536
2024-04-16,26196917.309975818
2024-04-17,26196917.309975818
2024-04-18,26238054.938944332
2024-04-19,26279588.8495195
2024-04-20,26279588.8495195
2024-04-21,26279588.8495195
2024-04-22,26321749.019414738
2024-04-23,26364385.880234875
2024-04-24,26407318.20094057
2024-04-25,26407318.20094057
2024-04-26,26407318.20094057
2024-04-27,26407318.20094057
2024-04-28,26407318.20094057
2024-04-29,26407318.20094057
2024-04-30,26407318.20094057
2024-05-01,26407318.20094057
2024-05-02,26407318.20094057
2024-05-03,26407318.20094057
2024-05-04,26407318.20094057
2024-05-05,26407318.20094057
2024-05-06,26407318.20094057
2024-05-07,26407318.20094057
2024-05-08,26407318.20094057
2024-05-09,26407318.20094057
2024-05-10,26450667.376420107
2024-05-11,26450667.376420107
2024-05-12,26450667.376420107
2024-05-13,26494370.638113312
2024-05-14,26494370.638113312
2024-05-15,26494370.638113312
2024-05-16,26494370.638113312
2024-05-17,26494370.638113312
2024-05-18,26494370.638113312
2024-05-19,26494370.638113312
2024-05-20,26494370.638113312
2024-05-21,26494370.638113312
2024-05-22,26537769.43358114
2024-05-23,26581011.614156026
2024-05-24,26624209.087450035
2024-05-25,26624209.087450035
2024-05-26,26624209.087450035
2024-05-27,26667454.32210586
2024-05-28,26711043.68443622
2024-05-29,26754703.808841716
2024-05-30,26754703.808841716
2024-05-31,26798815.883561853
2024-06-01,26798815.883561853
2024-06-02,26798815.883561853
2024-06-03,26843422.45765908
2024-06-04,26888206.631849755
2024-06-05,26933108.707786903
2024-06-06,26978117.3855935
2024-06-07,27022627.28670885
2024-06-08,27022627.28670885
2024-06-09,27022627.28670885
2024-06-10,27066890.774036147
2024-06-11,27110985.401749436
2024-06-12,27154425.35817256
2024-06-13,27197131.140831966
2024-06-14,27239149.974116858
2024-06-15,27239149.974116858
2024-06-16,27239149.974116858
2024-06-17,27280363.328731913
2024-06-18,27321280.478814997
2024-06-19,27362193.949203655
2024-06-20,27403379.970823575
2024-06-21,27445216.555763636
2024-06-22,27445216.555763636
2024-06-23,27445216.555763636
2024-06-24,27487663.061107937
2024-06-25,27530412.29300499
2024-06-26,27573389.68716425
2024-06-27,27616672.418199405
2024-06-28,27660271.55948453
2024-06-29,27660271.55948453
2024-06-30,27660271.55948453
2024-07-01,27704285.11496489
2024-07-02,27748751.307319146
2024-07-03,27793293.439195078
2024-07-04,27837696.549262565
2024-07-05,27881881.408311304
2024-07-06,27881881.408311304
2024-07-07,27881881.408311304
2024-07-08,27925953.789903734
2024-07-09,27969944.365237392
2024-07-10,28013967.757067382
2024-07-11,28058214.091701094
2024-07-12,28102627.151392646
2024-07-13,28102627.151392646
2024-07-14,28102627.151392646
2024-07-15,28147041.176336683
2024-07-16,28191419.780055292
2024-07-17,28235901.649237715
2024-07-18,28280397.500930373
2024-07-19,28324983.141841937
2024-07-20,28324983.141841937
2024-07-21,28324983.141841937
2024-07-22,28369444.619156495
2024-07-23,28413633.84466815
2024-07-24,28457611.031560905
2024-07-25,28501363.19301994
2024-07-26,28544857.137925986
2024-07-27,28544857.137925986
2024-07-28,28544857.137925986
2024-07-29,28588064.784059964
2024-07-30,28630992.20391853
2024-07-31,28673867.64971007
2024-08-01,28716510.723863814
2024-08-02,28758667.220689125
2024-08-03,28758667.220689125
2024-08-04,28758667.220689125
2024-08-05,28800589.82463746
2024-08-06,28842303.360616155
2024-08-07,28883612.80598598
2024-08-08,28924945.616936754
2024-08-09,28966757.772145566
2024-08-10,28966757.772145566
2024-08-11,28966757.772145566
2024-08-12,29009046.65629175
2024-08-13,29051435.22031529
2024-08-14,29094199.64342393
2024-08-15,29137563.710175376
2024-08-16,29181377.696865458
2024-08-17,29181377.696865458
2024-08-18,29181377.696865458
2024-08-19,29225422.118681286
2024-08-20,29269750.28236854
2024-08-21,29314069.03668817
2024-08-22,29358100.667879082
2024-08-23,29401677.25550832
2024-08-24,29401677.25550832
2024-08-25,29401677.25550832
2024-08-26,29445519.726636212
2024-08-27,29489443.23059587
2024-08-28,29533977.014810614
2024-08-29,29579023.24732707
2024-08-30,29624456.27935732
2024-08-31,29624456.27935732
2024-09-01,29624456.27935732
2024-09-02,29669813.577870056
2024-09-03,29715053.54728823
2024-09-04,29715053.54728823
2024-09-05,29760046.902791094
2024-09-06,29760046.902791094
2024-09-07,29760046.902791094
2024-09-08,29760046.902791094
2024-09-09,29804814.24636359
2024-09-10,29849205.58635708
2024-09-11,29893233.011748
2024-09-12,29936857.468343657
2024-09-13,29980168.61876288
2024-09-14,29980168.61876288
2024-09-15,29980168.61876288
2024-09-16,30023280.49520758
2024-09-17,30066189.656604677
2024-09-18,30108781.068895828
2024-09-19,30151134.089957125
2024-09-20,30193211.914994113
2024-09-21,30193211.914994113
2024-09-22,30193211.914994113
2024-09-23,30235132.425183557
2024-09-24,30277005.677366104
2024-09-25,30318998.147981726
2024-09-26,30360973.068002142
2024-09-27,30402859.007751275
2024-09-28,30402859.007751275
2024-09-29,30402859.007751275
2024-09-30,30444405.217217572
2024-10-01,30485904.349891484
2024-10-02,30527543.12533149
2024-10-03,30569598.670744658
2024-10-04,30612106.781854093
2024-10-05,30612106.781854093
2024-10-06,30612106.781854093
2024-10-07,30655258.23066093
2024-10-08,30698357.906214222
2024-10-09,30741386.78433444
2024-10-10,30784272.56271095
2024-10-11,30827035.892434012
2024-10-12,30827035.892434012
2024-10-13,30827035.892434012
2024-10-14,30869851.235355865
2024-10-15,30912662.569431897
2024-10-16,30955411.063318178
2024-10-17,30997969.328594852
2024-10-18,31040344.753260665
2024-10-19,31040344.753260665
2024-10-20,31040344.753260665
2024-10-21,31082450.145793583
2024-10-22,31124160.012452677
2024-10-23,31165441.28740696
2024-10-24,31206418.476157412
2024-10-25,31247153.898590535
2024-10-26,31247153.898590535
2024-10-27,31247153.898590535
2024-10-28,31287846.89791536
2024-10-29,31328555.708301652
2024-10-30,31369252.48283795
2024-10-31,31409923.317287903
2024-11-01,31450562.391394034
2024-11-02,31450562.391394034
2024-11-03,31450562.391394034
2024-11-04,31490960.967350945
2024-11-05,31531145.40321116
2024-11-06,31571186.77520584
2024-11-07,31611025.502595305
2024-11-08,31650930.188170392
2024-11-09,31650930.188170392
2024-11-10,31650930.188170392
2024-11-11,31691034.105851114
2024-11-12,31731662.365403105
2024-11-13,31772670.24889702
2024-11-14,31814062.191950724
2024-11-15,31814062.191950724
2024-11-16,31814062.191950724
2024-11-17,31814062.191950724
2024-11-18,31856056.158192363
2024-11-19,31898434.12729362
2024-11-20,31898434.12729362
2024-11-21,31941059.869746543
2024-11-22,31984350.7150747
2024-11-23,31984350.7150747
2024-11-24,31984350.7150747
2024-11-25,32028161.7811334
2024-11-26,32072231.150991112
2024-11-27,32116557.116122168
2024-11-28,32160840.04307675
2024-11-29,32160840.04307675
2024-11-30,32160840.04307675
2024-12-01,32160840.04307675
2024-12-02,32160840.04307675
2024-12-03,32160840.04307675
2024-12-04,32160840.04307675
2024-12-05,32205407.035268903
2024-12-06,32205407.035268903
2024-12-07,32205407.035268903
2024-12-08,32205407.035268903
2024-12-09,32250124.424448077
2024-12-10,32295004.457323886
2024-12-11,32340177.096857306
2024-12-12,32385009.745374065
2024-12-13,32429505.31577053
2024-12-14,32429505.31577053
2024-12-15,32429505.31577053
2024-12-16,32429505.31577053
2024-12-17,32429505.31577053
2024-12-18,32429505.31577053
2024-12-19,32473615.790913206
2024-12-20,32517363.35062033
2024-12-21,32517363.35062033
2024-12-22,32517363.35062033
2024-12-23,32560814.21291053
2024-12-24,32560814.21291053
2024-12-25,32560814.21291053
2024-12-26,32603597.34245846
2024-12-27,32645837.366898675
2024-12-28,32645837.366898675
2024-12-29,32645837.366898675
2024-12-30,32687804.3204801
2024-12-31,32687804.3204801
2025-01-01,32687804.3204801
2025-01-02,32729697.075023085
2025-01-03,32771788.29070214
2025-01-04,32771788.29070214
2025-01-05,32771788.29070214
2025-01-06,32813925.803460218
2025-01-07,32856386.663558442
2025-01-08,32898906.877173323
2025-01-09,32941404.20767329
2025-01-10,32983982.39779368
2025-01-11,32983982.39779368
2025-01-12,32983982.39779368
2025-01-13,33026690.82235412
2025-01-14,33069341.25102325
2025-01-15,33112140.405973397
2025-01-16,33154873.83219356
2025-01-17,33197568.411870785
2025-01-18,33197568.411870785
2025-01-19,33197568.411870785
2025-01-20,33240299.458965685
2025-01-21,33283118.658388324
2025-01-22,33325893.571491897
2025-01-23,33368607.813027613
2025-01-24,33411154.186657663
2025-01-25,33411154.186657663
2025-01-26,33411154.186657663
2025-01-27,33453710.08702447
2025-01-28,33496192.38698564
2025-01-29,33538603.383282542
2025-01-30,33581140.62857438
2025-01-31,33623972.098970056
2025-02-01,33623972.098970056
2025-02-02,33623972.098970056
2025-02-03,33666818.26952457
2025-02-04,33709633.585757196
2025-02-05,33752388.26875632
2025-02-06,33794970.44405683
2025-02-07,33837228.082512885
2025-02-08,33837228.082512885
2025-02-09,33837228.082512885
2025-02-10,33879347.67899987
2025-02-11,33921395.8599185
2025-02-12,33963279.99493877
2025-02-13,34005005.592581786
2025-02-14,34046890.301806524
2025-02-15,34046890.301806524
2025-02-16,34046890.301806524
2025-02-17,34088941.304169156
2025-02-18,34131446.845328785
2025-02-19,34174559.134215645
2025-02-20,34218224.699903704
2025-02-21,34262077.48406552
2025-02-22,34262077.48406552
2025-02-23,34262077.48406552
2025-02-24,34306024.27443581
2025-02-25,34349917.04300551
2025-02-26,34393675.44170586
2025-02-27,34436923.489332795
2025-02-28,34479491.966071464
2025-03-01,34479491.966071464
2025-03-02,34479491.966071464
2025-03-03,34479491.966071464
2025-03-04,34479491.966071464
2025-03-05,34521130.25146399
2025-03-06,34561713.36091279
2025-03-07,34601808.636555724
2025-03-08,34601808.636555724
2025-03-09,34601808.636555724
2025-03-10,34641379.4058099
2025-03-11,34680675.43245652
2025-03-12,34719755.45909028
2025-03-13,34758867.19529731
2025-03-14,34798232.94612047
2025-03-15,34798232.94612047
2025-03-16,34798232.94612047
2025-03-17,34837992.41754541
2025-03-18,34878334.11675073
2025-03-19,34919243.0677692
2025-03-20,34960613.97357399
2025-03-21,35002307.019170724
2025-03-22,35002307.019170724
2025-03-23,35002307.019170724
2025-03-24,35044142.76784094
2025-03-25,35086178.77702859
2025-03-26,35128542.904798344
2025-03-27,35171295.32680071
2025-03-28,35214234.622055955
2025-03-29,35214234.622055955
2025-03-30,35214234.622055955
2025-03-31,35257246.005667746
2025-04-01,35300285.72836238
2025-04-02,35343251.965713486
2025-04-03,35385767.918015115
2025-04-04,35427522.16781241
2025-04-05,35427522.16781241
2025-04-06,35427522.16781241
2025-04-07,35468159.82293271
2025-04-08,35507371.4347747
2025-04-09,35545782.62812407
2025-04-10,35583171.42347304
2025-04-11,35619937.92608738
2025-04-12,35619937.92608738
2025-04-13,35619937.92608738
2025-04-14,35656107.82491979
2025-04-15,35692166.682710096
2025-04-16,35727607.44689434
2025-04-17,35762829.83049334
2025-04-18,35762829.83049334
2025-04-19,35762829.83049334
2025-04-20,35762829.83049334
2025-04-21,35762829.83049334
2025-04-22,35797524.844536364
2025-04-23,35831842.242271975
2025-04-24,35865872.76033625
2025-04-25,35899842.3401276
2025-04-26,35899842.3401276
2025-04-27,35899842.3401276
2025-04-28,35933670.019109726
2025-04-29,35967233.67283247
2025-04-30,36000519.14848489
2025-05-01,36000519.14848489
2025-05-02,36033947.50457879
2025-05-03,36033947.50457879
2025-05-04,36033947.50457879
2025-05-05,36067069.32761457
2025-05-06,36100129.6155245
2025-05-07,36133138.41267176
2025-05-08,36166304.05323115
2025-05-09,36199568.88342204
2025-05-10,36199568.88342204
2025-05-11,36199568.88342204
2025-05-12,36233333.14115054
2025-05-13,36267689.329594605
2025-05-14,36302465.00091327
2025-05-15,36337476.22970053
2025-05-16,36372513.044406176
2025-05-17,36372513.044406176
2025-05-18,36372513.044406176
2025-05-19,36407603.92714713
2025-05-20,36442717.15307882
2025-05-21,36477834.11994011
2025-05-22,36512778.87901089
2025-05-23,36547573.415119834
2025-05-24,36547573.415119834
2025-05-25,36547573.415119834
2025-05-26,36582121.90981283
2025-05-27,36616447.25822654
2025-05-28,36650694.20360692
2025-05-29,36684977.36479913
2025-05-30,36719070.49088155
2025-05-31,36719070.49088155
2025-06-01,36719070.49088155
2025-06-02,36753011.99136793
2025-06-03,36786470.9834658
2025-06-04,36819241.32426418
2025-06-05,36851424.99537963
2025-06-06,36882974.00547727
2025-06-07,36882974.00547727
2025-06-08,36882974.00547727
2025-06-09,36914273.36885944
2025-06-10,36945497.871136695
2025-06-11,36977235.76738414
2025-06-12,37009742.618622154
2025-06-13,37043370.22624719
2025-06-14,37043370.22624719
2025-06-15,37043370.22624719
2025-06-16,37077937.86133118
2025-06-17,37113364.75306439
2025-06-18,37149464.679147795
2025-06-19,37149464.679147795
2025-06-20,37185464.985014535
2025-06-21,37185464.985014535
2025-06-22,37185464.985014535
2025-06-23,37221290.33219106
2025-06-24,37256791.72598833
2025-06-25,37291750.140208915
2025-06-26,37326308.49833392
2025-06-27,37360230.01038016
2025-06-28,37360230.01038016
2025-06-29,37360230.01038016
2025-06-30,37394168.253757864
2025-07-01,37428148.74425681
2025-07-02,37462340.48852444
2025-07-03,37496765.502603956
2025-07-04,37531470.05864685
2025-07-05,37531470.05864685
2025-07-06,37531470.05864685
2025-07-07,37566356.54209366
2025-07-08,37601528.65087507
2025-07-09,37636788.727561116
2025-07-10,37672111.77277169
2025-07-11,37707581.5661092
2025-07-12,37707581.5661092
2025-07-13,37707581.5661092
2025-07-14,37743079.86403695
2025-07-15,37778375.770494565
2025-07-16,37813590.91722662
2025-07-17,37848567.32323933
2025-07-18,37883029.09127624
2025-07-19,37883029.09127624
2025-07-20,37883029.09127624
2025-07-21,37917109.71963536
2025-07-22,37951005.90253848
2025-07-23,37984959.30117244
2025-07-24,38019072.64322236
2025-07-25,38053526.8194435
2025-07-26,38053526.8194435
2025-07-27,38053526.8194435
2025-07-28,38088281.36437134
2025-07-29,38123371.56478553
2025-07-30,38158712.808792606
2025-07-31,38194245.20918829
2025-08-01,38229781.1244505
2025-08-02,38229781.1244505
2025-08-03,38229781.1244505
2025-08-04,38265295.688237034
2025-08-05,38300801.31636025
2025-08-06,38336264.09468787
2025-08-07,38371632.523000844
2025-08-08,38406467.342436455
2025-08-09,38406467.342436455
2025-08-10,38406467.342436455
2025-08-11,38440851.28700696
2025-08-12,38474671.05194639
2025-08-13,38507844.59315098
2025-08-14,38540587.05533341
2025-08-15,38573141.64863448
2025-08-16,38573141.64863448
2025-08-17,38573141.64863448
2025-08-18,38605544.5553182
2025-08-19,38637688.67849401
