Date,equity
2018-05-16,78684954.08146551
2018-05-17,119284591.46609
2018-05-17,76596228.873431
2018-05-18,118399782.530772
2018-05-18,76161075.71345976
2018-05-21,118787790.77096671
2018-05-21,116368675.8208831
2018-05-22,178470566.02428275
2018-05-22,115594961.95364982
2018-05-23,177560311.35195
2018-05-23,112318060.7587493
2018-05-24,176207811.0367157
2018-05-24,176207811.0367157
2018-05-25,176207811.0367157
2018-05-25,176207811.0367157
2018-05-28,165655525.13144463
2018-05-28,322407019.47125787
2018-05-29,176622620.49069756
2018-05-29,318231263.13144463
2018-05-30,175154223.8110711
2018-05-30,318575891.24653023
2018-06-01,290808157.3873245
2018-06-01,588862257.9612458
2018-06-04,586907822.1577561
2018-06-04,301964834.57166785
2018-06-05,596761516.2521088
2018-06-05,293908272.0762912
2018-06-06,291656850.7943336
2018-06-06,635777629.512376
2018-06-07,286721049.58694375
2018-06-07,621056804.4058505
2018-06-08,282063848.2299489
2018-06-08,605802241.8457783
2018-06-11,283517217.88390625
2018-06-11,605438890.7695224
2018-06-12,283971398.06645954
2018-06-12,602489009.597199
2018-06-13,597454391.3448536
2018-06-13,1308172599.7496238
2018-06-14,1311298350.3686728
2018-06-14,596086880.1067557
2018-06-15,593547203.0710424
2018-06-15,1305744318.6507924
2018-06-18,1293483159.198269
2018-06-18,2827754739.9495964
2018-06-19,1334149538.0106583
2018-06-19,2787530397.074375
2018-06-20,1369069533.9495964
2018-06-20,2821766395.881063
2018-06-21,2734250878.94917
2018-06-21,5549879018.709441
2018-06-22,2735127684.9843216
2018-06-22,5620028519.009601
2018-06-25,2786863004.1742897
2018-06-25,5594937103.804689
2018-06-26,5618170390.808857
2018-06-26,11301078187.176205
2018-06-27,11267649558.614979
2018-06-27,5707900220.717022
2018-06-28,11429515344.696613
2018-06-28,5717250989.908798
2018-06-29,11379299149.355986
2018-06-29,5818512260.02734
2018-07-02,11236846576.683485
2018-07-02,5866568234.079006
2018-07-03,11333757170.774813
2018-07-03,11254258021.957233
2018-07-04,21006783302.09493
2018-07-04,11289396697.888386
2018-07-05,21540249964.871174
2018-07-05,11369256881.888386
2018-07-06,11394891758.120289
2018-07-06,21678570086.242756
2018-07-10,11334586066.841743
2018-07-10,21421477689.133648
2018-07-11,21208821956.695793
2018-07-11,11226284539.031782
2018-07-12,11400030194.863317
2018-07-12,21856926937.36332
2018-07-13,21811882040.084343
2018-07-13,11451510252.80806
2018-07-16,11377832556.102259
2018-07-16,21580108775.987972
2018-07-17,11508061417.976933
2018-07-17,21802450026.02044
2018-07-18,22040672534.27044
2018-07-18,11432375351.678528
2018-07-19,21317724155.8569
2018-07-19,11542632704.599377
2018-07-20,21094059772.116932
2018-07-20,11823001505.030254
2018-07-23,21215198005.197796
2018-07-23,21187910082.821358
2018-07-24,21407756493.15928
2018-07-24,38803121139.30758
2018-07-25,21572641038.83513
2018-07-25,39044951666.52411
2018-07-26,21275274186.476006
2018-07-26,39317343178.59097
2018-07-27,21469914763.55317
2018-07-27,39679591377.59175
2018-07-30,40155379225.72678
2018-07-30,21534794256.48811
2018-07-31,40431118621.38456
2018-07-31,21442880765.39846
2018-08-01,21599674792.47421
2018-08-01,39468731394.818886
2018-08-02,21815719844.141403
2018-08-02,39332028825.11499
2018-08-03,39175391588.19423
2018-08-03,22193808944.825367
2018-08-06,39094373819.74613
2018-08-06,22157785271.586987
2018-08-07,38815749215.840225
2018-08-07,21984428010.093456
2018-08-08,38631887275.41817
2018-08-08,21684994562.00905
2018-08-09,21790865159.543495
2018-08-09,38701790131.043495
2018-08-10,38631998438.69075
2018-08-10,21388224088.793495
2018-08-13,38938005488.62568
2018-08-13,21345141406.30571
2018-08-14,21181926253.50631
2018-08-14,38432756733.01803
2018-08-15,20692503489.38424
2018-08-15,37196044505.62838
2018-08-16,20639878205.99459
2018-08-16,37467306545.69007
2018-08-17,37467306545.69007
2018-08-17,37168191627.86966
2018-08-20,37068280335.018265
2018-08-20,70119438349.02507
2018-08-21,70409186434.21423
2018-08-21,36428837007.79195
2018-08-22,70355060642.06325
2018-08-22,71629301266.01608
2018-08-23,70834329622.16086
2018-08-23,141189382650.29227
2018-08-24,71529927441.33182
2018-08-24,142779333519.45038
2018-08-27,142872905028.82736
2018-08-27,142872905028.82736
2018-08-28,141275942965.617
2018-08-28,283311109683.42786
2018-08-29,281673705845.345
2018-08-29,144893456147.8062
2018-08-30,279198556454.93054
2018-08-30,143003435112.71252
2018-08-31,274245499923.09692
2018-08-31,144737251324.96326
2018-09-03,143757269498.75153
2018-09-03,275866238820.7125
2018-09-04,142437098783.7599
2018-09-04,268204182270.6306
2018-09-05,142814212912.1306
2018-09-05,268769857059.6136
2018-09-06,273785448353.3857
2018-09-06,143755089347.97308
2018-09-10,143347880855.86594
2018-09-10,269430598369.18396
2018-09-11,267091604129.36072
2018-09-11,140526240945.10022
2018-09-12,142196951116.40256
2018-09-12,268712189675.43774
2018-09-13,266385728172.08685
2018-09-13,513987831917.7171
2018-09-14,266950559134.30573
2018-09-14,524013366036.12085
2018-09-17,271257287490.73407
2018-09-17,524914593030.77325
2018-09-18,534877875780.768
2018-09-18,1034085115146.0117
2018-09-19,531243845514.03723
2018-09-19,1050774729925.4412
2018-09-20,529763334631.4828
2018-09-20,1059652546539.1423
2018-09-21,1059652546539.1423
2018-09-21,1059124686294.7473
2018-09-24,2112466702985.33
2018-09-24,1055443527174.1174
2018-09-25,2165054919689.33
2018-09-25,1057547053836.196
2018-09-26,2165872666463.1074
2018-09-26,2162656001103.785
2018-09-27,4264857974408.7046
2018-09-27,2230606968937.1294
2018-09-28,4283049601024.5635
2018-09-28,2210810264830.1387
2018-10-01,4277155549305.0967
2018-10-01,4250926521886.524
2018-10-02,8296612553528.152
2018-10-02,4434089387637.772
2018-10-03,4531709295966.028
2018-10-03,8170813860901.902
2018-10-04,4552222020944.725
2018-10-04,7888337213934.6
2018-10-05,4546466658665.771
2018-10-05,7762681581059.6
2018-10-08,4799696927370.311
2018-10-08,7718414105057.025
2018-10-09,7766036276804.476
2018-10-09,12266501532239.43
2018-10-10,7653816063495.852
2018-10-10,12002711117374.56
2018-10-11,7543053566023.639
2018-10-11,12086981049146.889
2018-10-15,12053625376934.064
2018-10-15,19497151891997.65
2018-10-16,19504152679456.57
2018-10-16,12277630992997.299
2018-10-17,12212296244175.32
2018-10-17,19660296267314.812
2018-10-18,19660296267314.812
2018-10-18,19434773026758.93
2018-10-19,30962480782820.64
2018-10-19,19517033420987.28
2018-10-22,31650479011652.45
2018-10-22,19745119999631.273
2018-10-23,31264847601691.95
2018-10-23,31286921986012.426
2018-10-24,48162766084643.164
2018-10-24,30976066626510.668
2018-10-25,48270369950640.67
2018-10-25,31358657136537.656
2018-10-26,32118589173327.93
2018-10-26,48699997152129.07
2018-10-29,31419801037325.715
2018-10-29,47219514196029.07
2018-10-30,47675503217592.4
2018-10-30,32354753129242.72
2018-10-31,49340707100930.44
2018-10-31,32129930821339.812
2018-11-01,49808102420214.72
2018-11-01,31952438456557.96
2018-11-05,32443856653498.277
2018-11-05,49567670708755.86
2018-11-06,31878310569750.297
2018-11-06,49392759869839.66
2018-11-07,49602653766183.89
2018-11-07,31360943085972.21
2018-11-08,30808160832486.016
2018-11-08,49236197779113.87
2018-11-09,30872166521091.504
2018-11-09,47857150485933.31
2018-11-12,30791272637813.47
2018-11-12,48664017744899.75
2018-11-13,30131337141522.11
2018-11-13,49523751306941.0
2018-11-14,48851706627005.04
2018-11-14,30665779068573.277
2018-11-16,49968706180483.87
2018-11-16,31100949000614.438
2018-11-19,49483800136553.46
2018-11-19,31225283944480.996
2018-11-21,48742193264087.95
2018-11-21,48797974620182.14
2018-11-22,76829590935985.1
2018-11-22,48778554975503.445
2018-11-23,73246746127012.69
2018-11-23,48021207352626.64
2018-11-26,47901390149603.13
2018-11-26,73171977031413.31
2018-11-27,49151733013776.39
2018-11-27,72976610318426.69
2018-11-28,49005207047458.9
2018-11-28,73567838366876.12
2018-11-29,73858927969575.39
2018-11-29,113398695000211.78
2018-11-30,74286303789743.4
2018-11-30,114577665687800.62
2018-12-03,116508234053698.19
2018-12-03,75007691245697.1
2018-12-04,113698656736787.03
2018-12-04,74145976561440.19
2018-12-05,74461937425297.69
2018-12-05,113583758888858.34
2018-12-06,73053314026502.1
2018-12-06,113892716128796.1
2018-12-07,73318601110027.42
2018-12-07,112404165824265.42
2018-12-10,110797707650542.75
2018-12-10,71349646275342.61
2018-12-11,111556121346644.6
2018-12-11,71127593389460.53
2018-12-12,71142394468104.45
2018-12-12,111215640066721.72
2018-12-13,111963848489706.72
2018-12-13,112104115039762.36
2018-12-14,111358968079128.16
2018-12-14,178253643604928.78
2018-12-17,110926307869800.56
2018-12-17,179143006050665.5
2018-12-18,108813812940431.5
2018-12-18,180370165805163.12
2018-12-19,109421458628293.5
2018-12-19,176894431728837.53
2018-12-20,176408322596097.8
2018-12-20,107552946306658.75
2018-12-21,179690728847067.7
2018-12-21,107700315332978.66
2018-12-26,178659131608497.75
2018-12-26,108019620355578.12
2018-12-27,108001332275694.86
2018-12-27,177610640633905.53
2018-12-28,181362489819085.53
2018-12-28,110527577966202.81
2019-01-02,113979277117450.31
2019-01-02,178948808482442.38
2019-01-03,181480756967709.3
2019-01-03,272411552487529.7
2019-01-04,284324041534327.56
2019-01-04,181742158521581.75
2019-01-07,183198549800191.03
2019-01-07,286962099983110.9
2019-01-08,284404857900173.2
2019-01-08,439466078013812.9
2019-01-09,287342267852793.25
2019-01-09,446696612328759.4
2019-01-10,286099522460998.3
2019-01-10,444248486169049.1
2019-01-11,444248486169049.1
2019-01-11,442724308916720.9
2019-01-14,441487837388703.75
2019-01-14,686575209771231.2
2019-01-15,441311193785941.0
2019-01-15,684367215273680.0
2019-01-16,441223345427223.94
2019-01-16,688750877003766.8
2019-01-17,444247398354587.3
2019-01-17,702803804892847.1
2019-01-18,446382020956642.9
2019-01-18,709452059716553.4
2019-01-21,709452059716553.4
2019-01-21,712358069330250.8
2019-01-22,706751946998908.9
2019-01-22,1126508792737749.8
2019-01-23,710956538747415.2
2019-01-23,1134497482308348.0
2019-01-24,712495065723729.4
2019-01-24,1140742276313808.8
2019-01-28,701722424703955.5
2019-01-28,947814170846469.5
2019-01-29,953130550924768.6
2019-01-29,710121150620934.5
2019-01-30,713629142978001.0
2019-01-30,1008019828395838.0
2019-01-31,713067851354218.5
2019-01-31,992584683435831.6
2019-02-01,995992504668607.6
2019-02-01,1001602271082014.9
2019-02-04,1006094030294750.8
2019-02-04,1370314811316866.2
2019-02-05,1007070478634975.2
2019-02-05,1367190131929208.0
2019-02-06,995584853728791.1
2019-02-06,1325070620490735.2
2019-02-07,987818549288683.2
2019-02-07,1308178912962583.2
2019-02-08,988595161216363.8
2019-02-08,1290128436149627.0
2019-02-11,1290128436149627.0
2019-02-11,1281348568239830.8
2019-02-12,1780075189420281.5
2019-02-12,1303901447414473.0
2019-02-13,1810572924503556.5
2019-02-13,1312358783215225.8
2019-02-14,1335048956200489.2
2019-02-14,1805397579416932.5
2019-02-15,1332283662872668.5
2019-02-15,1810928166072574.2
2019-02-18,1795090638038764.5
2019-02-18,1330241456922103.0
2019-02-19,1797376129719883.0
2019-02-19,1345704509552426.5
2019-02-20,1337224800169105.5
2019-02-20,1805107608464911.0
2019-02-21,1346147484366408.5
2019-02-21,1789712193024569.0
2019-02-22,1829430735521490.5
2019-02-22,1339486602012126.0
2019-02-25,1832637753830159.0
2019-02-25,1328852820496146.5
2019-02-26,1325882549545142.8
2019-02-26,1836270559276688.2
2019-02-27,1827112314331898.8
2019-02-27,1338258591954424.2
2019-02-28,1337980046471417.5
2019-02-28,1827573057805233.0
2019-03-01,1329184993686857.0
2019-03-01,1818778051618707.0
2019-03-06,1850782327132399.0
2019-03-06,1330756673804652.2
2019-03-07,1882567752125394.5
2019-03-07,1331006367785986.5
2019-03-08,1882318010519802.5
2019-03-08,1328509475596900.2
2019-03-11,1884177015881181.0
2019-03-11,1909158383466270.0
2019-03-12,2683888488640472.0
2019-03-12,1900441798603390.5
2019-03-13,2709340900479537.0
2019-03-13,1921361615574754.8
2019-03-14,1924481457471535.0
2019-03-14,2693919678237651.5
2019-03-15,1926531452377985.5
2019-03-15,2688452981708341.0
2019-03-18,2685377956764584.0
2019-03-18,1943227947472371.0
2019-03-19,2731743269908660.0
2019-03-19,1958889337925954.0
2019-03-20,2686121051759850.0
2019-03-20,1951058610229959.0
2019-03-21,2685959753588251.5
2019-03-21,2672249592163583.0
2019-03-22,2599605768325663.0
2019-03-22,3672965164016027.0
2019-03-25,3649681879173991.0
2019-03-25,2615438409123742.0
2019-03-26,2676317740915312.0
2019-03-26,3704462845413113.0
2019-03-27,3672170051087837.0
2019-03-27,2615056485098440.5
2019-03-28,2649248807607010.0
2019-03-28,3716584725864025.0
2019-03-29,3716584725864025.0
2019-03-29,3690181540585608.0
2019-04-01,5293081066783924.0
2019-04-01,3686262505564492.5
2019-04-02,5229722939426942.0
2019-04-02,3705204736570326.5
2019-04-03,5306562033970982.0
2019-04-03,5213165728677745.0
2019-04-04,5299655284772874.0
2019-04-04,7502817822333316.0
2019-04-05,7486077851030124.0
2019-04-05,5328485314187402.0
2019-04-08,5372046364731190.0
2019-04-08,7596596525373475.0
2019-04-09,7500758320642759.0
2019-04-09,5363752667176952.0
2019-04-10,7446388603683231.0
2019-04-10,5329334264568626.0
2019-04-11,7432181039268430.0
2019-04-11,5258051261011010.0
2019-04-12,7403850514214402.0
2019-04-12,5059738457180377.0
2019-04-15,7416260655829612.0
2019-04-15,7355301657151973.0
2019-04-16,7466475062800580.0
2019-04-16,1.1178826999129056e+16
2019-04-17,1.1059210108239514e+16
2019-04-17,7470696939627826.0
2019-04-18,7589726535131132.0
2019-04-18,1.1040210142191964e+16
2019-04-22,1.086340358849797e+16
2019-04-22,7567625781784823.0
2019-04-23,7600776911804286.0
2019-04-23,1.0907024427838836e+16
2019-04-24,1.0880689603301092e+16
2019-04-24,1.535839314989598e+16
2019-04-25,1.5352491320410028e+16
2019-04-25,1.092003650910022e+16
2019-04-26,1.5370196808867888e+16
2019-04-26,1.0811768990291572e+16
2019-04-29,1.5339956784112238e+16
2019-04-29,1.0835394483137872e+16
2019-04-30,1.5310424824175744e+16
2019-04-30,1.0784206228232944e+16
2019-05-02,1.07091230403553e+16
2019-05-02,1.5153531286495816e+16
2019-05-03,1.073313622096842e+16
2019-05-03,1.5445690187528654e+16
2019-05-06,1.5297609606821428e+16
2019-05-06,1.0717697461612966e+16
2019-05-07,1.5341809988598144e+16
2019-05-07,1.063299935484115e+16
2019-05-08,1.5200646349098456e+16
2019-05-08,1.0838694811949844e+16
2019-05-09,1.520558707109598e+16
2019-05-09,1.5126038157502176e+16
2019-05-10,2.1474791253704224e+16
2019-05-10,1.5083956382076208e+16
2019-05-13,1.4865130400722856e+16
2019-05-13,2.090528345373527e+16
2019-05-14,2.1122451216327496e+16
2019-05-14,2.104856498052336e+16
2019-05-15,2.990675792973784e+16
2019-05-15,2.100013716498579e+16
2019-05-16,2.928123666159285e+16
2019-05-16,2.07539646810607e+16
2019-05-17,2.929059930742595e+16
2019-05-17,2.906695947620017e+16
2019-05-20,4.197002409625252e+16
2019-05-20,2.9558059448994332e+16
2019-05-21,3.012516248454873e+16
2019-05-21,4.2355888201288296e+16
2019-05-22,4.2586172496876616e+16
2019-05-22,4.253510689297339e+16
2019-05-23,4.217132917840906e+16
2019-05-23,5.9939819052449144e+16
2019-05-24,6.033593324914735e+16
2019-05-24,4.237342756608072e+16
2019-05-27,4.249464134327645e+16
2019-05-27,6.187038214536326e+16
2019-05-28,6.191892373668717e+16
2019-05-28,4.2947685394210664e+16
2019-05-29,6.147396995097361e+16
2019-05-29,4.2704993019245624e+16
2019-05-30,4.242285486427668e+16
2019-05-30,6.165659393438397e+16
2019-05-31,4.193918967540552e+16
2019-05-31,6.084242607044477e+16
2019-06-03,4.229479931247379e+16
2019-06-03,6.092318517374222e+16
2019-06-04,4.246607685862419e+16
2019-06-04,6.11515531610891e+16
2019-06-05,4.218877154058277e+16
2019-06-05,6.131030073447195e+16
2019-06-06,6.142382624453802e+16
2019-06-06,8.780341890102656e+16
2019-06-07,8.763942569015602e+16
2019-06-07,6.198609059687129e+16
2019-06-10,6.185723751162161e+16
2019-06-10,8.800779811892765e+16
2019-06-11,8.800779811892765e+16
2019-06-11,8.8427636004248e+16
2019-06-12,1.2824224994962592e+17
2019-06-12,8.792034015012211e+16
2019-06-13,8.84603655745177e+16
2019-06-13,1.2883136348689882e+17
2019-06-14,8.826542294360619e+16
2019-06-14,1.2786953616068582e+17
2019-06-17,8.834678082431994e+16
2019-06-17,1.2591699047235733e+17
2019-06-18,8.890000199923016e+16
2019-06-18,1.2726017709841645e+17
2019-06-19,1.2726017709841645e+17
2019-06-19,1.2762386917505891e+17
2019-06-21,1.8560052979735347e+17
2019-06-21,1.2939201839577827e+17
2019-06-24,1.2932222145533347e+17
2019-06-24,1.8550747608503053e+17
2019-06-25,1.8507961225360253e+17
2019-06-25,1.829615583611324e+17
2019-06-26,2.621169716535809e+17
2019-06-26,1.834877259226456e+17
2019-06-27,1.8204076199227824e+17
2019-06-27,2.6251159418850976e+17
2019-06-28,1.8263048260874186e+17
2019-06-28,2.6391239287580474e+17
2019-07-01,1.821310047058461e+17
2019-07-01,2.7000604488523392e+17
2019-07-02,1.8066586401963987e+17
2019-07-02,2.7159454498439693e+17
2019-07-03,2.7159454498439693e+17
2019-07-03,2.7222973564626963e+17
2019-07-04,2.732843695934479e+17
2019-07-04,3.952206676225311e+17
2019-07-05,2.7333459162600973e+17
2019-07-05,3.886417441977793e+17
2019-07-08,3.902253387957268e+17
2019-07-08,3.911920306784862e+17
2019-07-10,3.941719338069595e+17
2019-07-10,5.648777917581984e+17
2019-07-11,3.965132852984279e+17
2019-07-11,5.6431017827406035e+17
2019-07-12,3.974387795557938e+17
2019-07-12,5.5960259379878406e+17
2019-07-15,3.950007471171526e+17
2019-07-15,5.657324781170209e+17
2019-07-16,5.682401701437614e+17
2019-07-16,3.9254785984490304e+17
2019-07-17,5.665132679960667e+17
2019-07-17,3.9149819185529914e+17
2019-07-18,5.658134982344992e+17
2019-07-18,3.9030856457448064e+17
2019-07-19,5.6753780077317466e+17
2019-07-19,5.6677678968755405e+17
2019-07-22,5.6729272527013005e+17
2019-07-22,8.248517083645757e+17
2019-07-23,5.6760229842868416e+17
2019-07-23,8.17731663489597e+17
2019-07-24,5.6585235921761824e+17
2019-07-24,8.058900696176265e+17
2019-07-25,5.611134073105275e+17
2019-07-25,8.042417436454894e+17
2019-07-26,8.015631893787722e+17
2019-07-26,5.53284674002707e+17
2019-07-29,5.5579358631841114e+17
2019-07-29,8.054305910301948e+17
2019-07-30,5.5433005911901606e+17
2019-07-30,8.028171382089535e+17
2019-07-31,8.06948408608492e+17
2019-07-31,8.020071189959708e+17
2019-08-01,8.046062340812584e+17
2019-08-01,1.1432555121292667e+18
2019-08-02,8.087342455392924e+17
2019-08-02,1.1346937041063949e+18
2019-08-05,7.938580527351027e+17
2019-08-05,1.1100893604347688e+18
2019-08-06,7.989610504622948e+17
2019-08-06,1.1196767964097166e+18
2019-08-07,1.1175118972207683e+18
2019-08-07,7.94647358224887e+17
2019-08-08,1.1307124908809723e+18
2019-08-08,8.063271010600658e+17
2019-08-09,1.1043941584119506e+18
2019-08-09,8.05236996481282e+17
2019-08-12,7.954667767273047e+17
2019-08-12,1.0964840012982313e+18
2019-08-13,7.976268383041364e+17
2019-08-13,1.1171586872092803e+18
2019-08-14,7.84203709912127e+17
2019-08-14,1.1094903782962865e+18
2019-08-15,1.0923419983153518e+18
2019-08-15,1.5287681861462892e+18
2019-08-16,1.0852384251717548e+18
2019-08-16,1.524328431761223e+18
2019-08-19,1.0879022862709215e+18
2019-08-19,1.5381392848556024e+18
2019-08-20,1.5412929403568394e+18
2019-08-20,2.178806958570746e+18
2019-08-21,1.5872891691477908e+18
2019-08-21,2.1887782110521574e+18
2019-08-22,1.5798911292599183e+18
2019-08-22,2.1968899351307937e+18
2019-08-23,2.1741767712198953e+18
2019-08-23,3.0164064609015665e+18
2019-08-26,2.159991777685611e+18
2019-08-26,2.9951290974232294e+18
2019-08-27,2.1768364205175058e+18
2019-08-27,3.0116003319870817e+18
2019-08-28,3.0351144206295296e+18
2019-08-28,4.2105095991334615e+18
2019-08-29,3.0917374734430536e+18
2019-08-29,4.31131102820933e+18
2019-08-30,3.0917374734430536e+18
2019-08-30,4.3681206482744955e+18
2019-09-02,4.359286760406292e+18
2019-09-02,6.14077114010882e+18
2019-09-03,4.385093007450433e+18
2019-09-03,6.098621281152646e+18
2019-09-04,4.44186652124804e+18
2019-09-04,6.14619266054882e+18
2019-09-05,6.120394711328608e+18
2019-09-05,8.4460124377832e+18
2019-09-06,6.135413726352194e+18
2019-09-06,8.437925377550129e+18
2019-09-09,6.18278098230806e+18
2019-09-09,8.469505485482682e+18
2019-09-10,8.469505485482682e+18
2019-09-10,8.475215927573387e+18
2019-09-11,8.43920885845007e+18
2019-09-11,1.1739341576073097e+19
2019-09-12,1.2011743089336977e+19
2019-09-12,8.468953672803727e+18
2019-09-13,8.440825328911164e+18
2019-09-13,1.2022823384320758e+19
2019-09-16,1.183520225511478e+19
2019-09-16,8.625319369713411e+18
2019-09-17,1.1883671230725923e+19
2019-09-17,8.567445057984563e+18
2019-09-18,8.494676928065284e+18
2019-09-18,1.1773879374360859e+19
2019-09-19,1.176149305836947e+19
2019-09-19,8.505514954557751e+18
2019-09-20,8.460296502397574e+18
2019-09-20,1.1795441717287793e+19
2019-09-23,1.174561699543013e+19
2019-09-23,8.535033585184067e+18
2019-09-24,1.156344546750509e+19
2019-09-24,8.502368742867679e+18
2019-09-25,8.513253958588621e+18
2019-09-25,1.1704191178207906e+19
2019-09-26,8.569235406981904e+18
2019-09-26,1.1704191178207906e+19
2019-09-27,1.175303116401295e+19
2019-09-27,1.1773556438659785e+19
2019-09-30,1.1750092906221945e+19
2019-09-30,1.6058826936249516e+19
2019-10-01,1.6050294594692325e+19
2019-10-01,1.1741560971509195e+19
2019-10-02,1.1572387128536435e+19
2019-10-02,1.551666137210898e+19
2019-10-03,1.5589624043811693e+19
2019-10-03,1.157667914670939e+19
2019-10-04,1.5836409767734661e+19
2019-10-04,1.1526799856001012e+19
2019-10-07,1.5746722250788188e+19
2019-10-07,1.1453334714798133e+19
2019-10-08,1.1420923720062312e+19
2019-10-08,1.5591148816651194e+19
2019-10-09,1.5671708379774116e+19
2019-10-09,1.571834437263455e+19
2019-10-10,1.5783766859024091e+19
2019-10-10,2.1879972684939555e+19
2019-10-11,2.2296298217090572e+19
2019-10-11,1.5938402445616951e+19
2019-10-14,2.2172620002802254e+19
2019-10-14,2.2277775351073837e+19
2019-10-15,3.072370665748929e+19
2019-10-15,2.2396674757189616e+19
2019-10-16,3.0268610117125063e+19
2019-10-16,2.2531973622972686e+19
2019-10-17,3.035614335488766e+19
2019-10-17,3.0201827278014132e+19
2019-10-18,4.018468289764134e+19
2019-10-18,3.0169221614400406e+19
2019-10-21,4.082593348896498e+19
2019-10-21,3.0261605191735427e+19
2019-10-22,4.087682034808072e+19
2019-10-22,4.143270134521935e+19
2019-10-23,4.171207609017829e+19
2019-10-23,5.506321047248139e+19
2019-10-24,4.124890268753095e+19
2019-10-24,5.479853995668291e+19
2019-10-25,5.555128735924572e+19
2019-10-25,5.558495984413746e+19
2019-10-28,5.591788743418649e+19
2019-10-28,7.408620219497552e+19
2019-10-29,7.403864188824397e+19
2019-10-29,5.612715532383845e+19
2019-10-30,5.637178682161003e+19
2019-10-30,7.381040593886527e+19
2019-10-31,5.666384314501767e+19
2019-10-31,7.2500861388375515e+19
2019-11-01,7.366908668200605e+19
2019-11-01,5.670374115011322e+19
2019-11-04,7.472670344527711e+19
2019-11-04,5.663867658589444e+19
2019-11-05,7.47731776274687e+19
2019-11-05,5.597873220694023e+19
2019-11-06,7.482425594487477e+19
2019-11-06,7.438225106084803e+19
2019-11-07,9.978017076471408e+19
2019-11-07,7.586379693098988e+19
2019-11-08,9.862232413193506e+19
2019-11-08,7.476820152153529e+19
2019-11-11,9.773117882542244e+19
2019-11-11,9.868896954541228e+19
2019-11-12,9.79850426411733e+19
2019-11-12,1.2725528651814633e+20
2019-11-13,1.2597839251439855e+20
2019-11-13,9.778859668927308e+19
2019-11-14,1.2639366741656545e+20
2019-11-14,1.2513535682572316e+20
2019-11-18,1.6386139914454807e+20
2019-11-18,1.2467005359906659e+20
2019-11-19,1.6504580589091645e+20
2019-11-19,1.2403554883234555e+20
2019-11-21,1.6422915419992687e+20
2019-11-21,1.667994144502604e+20
2019-11-22,2.240780876903383e+20
2019-11-22,1.6716840255938914e+20
2019-11-25,1.664588054609294e+20
2019-11-25,2.2643395525446884e+20
2019-11-26,1.649407767323832e+20
2019-11-26,2.267425217360884e+20
2019-11-27,2.2494710285961252e+20
2019-11-27,1.6533352327391973e+20
2019-11-28,2.2435797234576713e+20
2019-11-28,1.6589739649813375e+20
2019-11-29,2.2356004528246945e+20
2019-11-29,1.6482591144411818e+20
2019-12-02,2.27394824838936e+20
2019-12-02,1.6460033649245136e+20
2019-12-03,1.643450815403602e+20
2019-12-03,2.2495457999590064e+20
2019-12-04,2.2636804786758314e+20
2019-12-04,1.6626739870856076e+20
2019-12-05,2.2645286327293883e+20
2019-12-05,1.6736104908412296e+20
2019-12-06,2.2709761460136024e+20
2019-12-06,1.6820241240150108e+20
2019-12-09,1.678097740470352e+20
2019-12-09,2.2735002306165132e+20
2019-12-10,2.2680485703376103e+20
2019-12-10,2.2802911404245706e+20
2019-12-11,3.086164250828914e+20
2019-12-11,2.2787840969341357e+20
2019-12-12,3.128360462524059e+20
2019-12-12,2.300258963654317e+20
2019-12-13,2.2634061228366135e+20
2019-12-13,3.147872302608195e+20
2019-12-16,2.2422057242482393e+20
2019-12-16,3.132251016020009e+20
2019-12-17,2.2585709728366543e+20
2019-12-17,3.1298938595027996e+20
2019-12-18,3.1298938595027996e+20
2019-12-18,3.17066800813054e+20
2019-12-19,3.174350220147302e+20
2019-12-19,4.40474039600335e+20
2019-12-20,4.446297018095966e+20
2019-12-20,3.1559390597307354e+20
2019-12-23,4.453527368074322e+20
2019-12-23,4.4752790256698714e+20
2019-12-26,6.266868656909142e+20
2019-12-26,4.50551992512425e+20
2019-12-27,6.179096077460206e+20
2019-12-27,4.476754225809799e+20
2019-12-30,6.184762785451003e+20
2019-12-30,6.145763964939162e+20
2020-01-02,6.198400291615282e+20
2020-01-02,8.590314446705592e+20
2020-01-03,8.549824845835515e+20
2020-01-03,6.173094387605847e+20
2020-01-06,8.539388582864923e+20
2020-01-06,8.590572179071254e+20
2020-01-07,1.184440760153559e+21
2020-01-07,8.573734888591199e+20
2020-01-08,1.1845810486055674e+21
2020-01-08,8.547075533103222e+20
2020-01-09,1.1813100485885847e+21
2020-01-09,1.1796577905750029e+21
2020-01-10,1.6247329546455655e+21
2020-01-10,1.1771377820685641e+21
2020-01-13,1.1783008600735678e+21
2020-01-13,1.6623394515872137e+21
2020-01-14,1.1718850236466898e+21
2020-01-14,1.6708834277680032e+21
2020-01-15,1.6673803128240797e+21
2020-01-15,1.1631272362868813e+21
2020-01-16,1.6617363971654746e+21
2020-01-16,1.1625237844230329e+21
2020-01-17,1.7030202654481234e+21
2020-01-17,1.1690144612961358e+21
2020-01-20,1.710101017497003e+21
2020-01-20,1.1719647621447988e+21
2020-01-21,1.6996450976802482e+21
2020-01-21,1.6940870756291552e+21
2020-01-22,2.454934888447031e+21
2020-01-22,1.684676290949263e+21
2020-01-23,1.6949425668954925e+21
2020-01-23,2.432120881463318e+21
2020-01-24,2.4363360279733076e+21
