Price,Adj Close,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,,
2018-06-01,29.16568374633789,52.7599983215332,53.08000183105469,50.650001525878906,50.900001525878906,20424100
2018-06-04,29.033018112182617,52.52000045776367,53.45000076293945,51.7599983215332,53.18000030517578,13964100
2018-06-05,29.7018985748291,53.72999954223633,54.0,52.5,52.5,16988600
2018-06-06,30.995450973510742,56.06999969482422,56.22999954223633,54.4900016784668,54.5,26835500
2018-06-07,30.05569076538086,54.369998931884766,56.75,53.06999969482422,56.459999084472656,32389900
2018-06-08,28.131948471069336,50.88999938964844,53.9900016784668,50.65999984741211,53.9900016784668,30421100
2018-06-11,28.10983657836914,50.849998474121094,52.0,50.59000015258789,51.369998931884766,14362000
2018-06-12,28.579721450805664,51.70000076293945,52.36000061035156,50.15999984741211,50.5,18403200
2018-06-13,28.496797561645508,51.54999923706055,52.2400016784668,50.72999954223633,51.97999954223633,15599000
2018-06-14,28.585248947143555,51.709999084472656,51.88999938964844,50.75,51.869998931884766,18827200
2018-06-15,27.159029006958008,49.130001068115234,51.439998626708984,48.70000076293945,51.400001525878906,36611400
2018-06-18,27.2032527923584,49.209999084472656,49.290000915527344,47.86000061035156,48.619998931884766,20490400
2018-06-19,26.700206756591797,48.29999923706055,48.75,47.029998779296875,47.70000076293945,26764800
2018-06-20,26.982131958007812,48.810001373291016,49.08000183105469,48.06999969482422,49.04999923706055,14448400
2018-06-21,26.097652435302734,47.209999084472656,49.20000076293945,47.040000915527344,48.5099983215332,13952800
2018-06-22,26.539886474609375,48.0099983215332,48.470001220703125,47.47999954223633,48.150001525878906,9632500
2018-06-25,26.07001304626465,47.15999984741211,47.79999923706055,46.2599983215332,47.70000076293945,13800400
2018-06-26,26.722312927246094,48.34000015258789,48.34000015258789,46.630001068115234,47.5,15460100
2018-06-27,26.61728286743164,48.150001525878906,49.279998779296875,47.900001525878906,48.47999954223633,14471100
2018-06-28,27.1258602142334,49.06999969482422,49.439998626708984,47.5,47.849998474121094,16298400
2018-06-29,27.413312911987305,49.59000015258789,50.099998474121094,49.04999923706055,49.70000076293945,12248000
2018-07-02,26.954492568969727,48.7599983215332,49.189998626708984,48.52000045776367,48.88999938964844,8222800
2018-07-03,26.512250900268555,47.959999084472656,49.4900016784668,47.959999084472656,49.29999923706055,11486600
2018-07-04,26.550945281982422,48.029998779296875,48.369998931884766,47.599998474121094,48.16999816894531,6147000
2018-07-05,27.47412109375,49.70000076293945,49.77000045776367,48.310001373291016,48.54999923706055,12179600
2018-07-06,27.82791519165039,50.34000015258789,50.439998626708984,49.38999938964844,49.790000915527344,8582200
2018-07-10,27.380144119262695,49.529998779296875,51.099998474121094,49.349998474121094,50.70000076293945,10935700
2018-07-11,27.009775161743164,48.86000061035156,49.099998474121094,48.45000076293945,48.5,12912600
2018-07-12,27.888717651367188,50.45000076293945,50.66999816894531,48.959999084472656,49.349998474121094,20765500
2018-07-13,27.811330795288086,50.310001373291016,50.88999938964844,49.93000030517578,50.599998474121094,15555400
2018-07-16,27.639965057373047,50.0,50.599998474121094,49.599998474121094,50.310001373291016,12550000
2018-07-17,28.02691650390625,50.70000076293945,51.02000045776367,49.70000076293945,50.130001068115234,11553600
2018-07-18,28.44152069091797,51.45000076293945,51.66999816894531,50.81999969482422,51.150001525878906,9762900
2018-07-19,27.32486915588379,49.43000030517578,50.75,49.060001373291016,50.709999084472656,20977000
2018-07-20,26.9323787689209,48.720001220703125,49.86000061035156,48.630001068115234,49.59000015258789,16788900
2018-07-23,27.418838500976562,49.599998474121094,50.130001068115234,48.529998779296875,49.08000183105469,8554600
2018-07-24,28.364131927490234,51.310001373291016,52.38999938964844,51.310001373291016,51.91999816894531,20910300
2018-07-25,28.607357025146484,51.75,51.75,50.7400016784668,51.459999084472656,15263700
2018-07-26,29.176740646362305,52.779998779296875,53.18000030517578,52.400001525878906,52.470001220703125,54299500
2018-07-27,29.547119140625,53.45000076293945,53.66999816894531,53.25,53.47999954223633,21543400
2018-07-30,30.03358268737793,54.33000183105469,54.349998474121094,53.560001373291016,53.70000076293945,15527200
2018-07-31,30.31551170349121,54.84000015258789,54.97999954223633,54.04999923706055,54.20000076293945,15921000
2018-08-01,29.331527709960938,53.060001373291016,53.77000045776367,53.02000045776367,53.400001525878906,36906000
2018-08-02,29.209911346435547,52.84000015258789,53.09000015258789,51.5,52.09000015258789,19796400
2018-08-03,29.886913299560547,52.54999923706055,52.939998626708984,51.33000183105469,52.310001373291016,15607700
2018-08-06,29.801607131958008,52.400001525878906,52.90999984741211,52.0,52.099998474121094,11904900
2018-08-07,30.000659942626953,52.75,53.650001525878906,52.630001068115234,53.38999938964844,19065600
2018-08-08,29.801607131958008,52.400001525878906,53.33000183105469,52.2599983215332,53.29999923706055,13076000
2018-08-09,29.48310661315918,51.84000015258789,53.040000915527344,51.72999954223633,52.5,12752800
2018-08-10,29.4091739654541,51.709999084472656,51.90999984741211,50.720001220703125,51.40999984741211,14630800
2018-08-13,29.733352661132812,52.279998779296875,52.689998626708984,51.7400016784668,52.06999969482422,14720600
2018-08-14,30.00634002685547,52.7599983215332,52.90999984741211,51.77000045776367,52.099998474121094,17475600
2018-08-15,28.669822692871094,50.40999984741211,51.97999954223633,50.349998474121094,51.599998474121094,26625700
2018-08-16,28.27739906311035,49.720001220703125,51.029998779296875,49.630001068115234,50.900001525878906,20125600
2018-08-17,28.891626358032227,50.79999923706055,51.189998626708984,49.22999954223633,49.529998779296875,17343200
2018-08-20,29.2556095123291,51.439998626708984,51.77000045776367,51.040000915527344,51.099998474121094,14783600
2018-08-21,29.420551300048828,51.72999954223633,52.099998474121094,51.02000045776367,51.15999984741211,13378300
2018-08-22,30.313451766967773,53.29999923706055,53.29999923706055,51.630001068115234,51.650001525878906,13073500
2018-08-23,30.34189224243164,53.349998474121094,53.52000045776367,52.650001525878906,53.099998474121094,12263000
2018-08-24,30.7968807220459,54.150001525878906,54.459999084472656,53.54999923706055,53.599998474121094,10971100
2018-08-27,31.661352157592773,55.66999816894531,55.66999816894531,54.16999816894531,54.16999816894531,11205300
2018-08-28,31.64998435974121,55.650001525878906,56.40999984741211,55.06999969482422,55.93000030517578,17875600
2018-08-29,31.405431747436523,55.220001220703125,56.15999984741211,55.13999938964844,55.25,10292800
2018-08-30,31.035743713378906,54.56999969482422,55.88999938964844,54.400001525878906,55.29999923706055,14432500
2018-08-31,30.49544906616211,53.619998931884766,54.79999923706055,53.310001373291016,54.52000045776367,15000000
2018-09-03,30.740009307861328,54.04999923706055,54.16999816894531,53.209999084472656,53.29999923706055,4356600
2018-09-04,29.574106216430664,52.0,53.790000915527344,52.0,53.599998474121094,10521800
2018-09-05,29.659414291381836,52.150001525878906,52.63999938964844,51.75,52.08000183105469,7100000
2018-09-06,30.415830612182617,53.47999954223633,53.869998931884766,52.400001525878906,52.790000915527344,12479400
2018-09-10,30.267959594726562,53.220001220703125,54.040000915527344,52.959999084472656,53.90999984741211,9341300
2018-09-11,29.909658432006836,52.59000015258789,52.9900016784668,52.130001068115234,52.61000061035156,10347800
2018-09-12,30.398767471313477,53.45000076293945,53.709999084472656,52.18000030517578,53.0,14230800
2018-09-13,30.58645248413086,53.779998779296875,54.43000030517578,53.52000045776367,53.70000076293945,14353500
2018-09-14,31.39405059814453,55.20000076293945,55.22999954223633,54.04999923706055,54.099998474121094,17021500
2018-09-17,31.303054809570312,55.040000915527344,55.56999969482422,54.790000915527344,55.29999923706055,12096900
2018-09-18,32.61113357543945,57.34000015258789,57.470001220703125,55.5099983215332,55.630001068115234,20647900
2018-09-19,33.316368103027344,58.58000183105469,58.939998626708984,57.529998779296875,57.61000061035156,12451900
2018-09-20,33.73722839355469,59.31999969482422,59.61000061035156,58.43000030517578,59.209999084472656,11264600
2018-09-21,34.698387145996094,61.0099983215332,61.0099983215332,59.599998474121094,59.88999938964844,23057600
2018-09-24,34.23771286010742,60.20000076293945,61.25,60.150001525878906,60.849998474121094,9008600
2018-09-25,35.37517547607422,62.20000076293945,62.220001220703125,59.86000061035156,60.0,16840000
2018-09-26,34.12965393066406,60.0099983215332,62.41999816894531,59.75,62.20000076293945,24600600
2018-09-27,33.82822799682617,59.47999954223633,60.75,58.61000061035156,60.220001220703125,20631400
2018-09-28,34.02159118652344,59.81999969482422,60.290000915527344,58.849998474121094,58.849998474121094,14753000
2018-10-01,34.351463317871094,60.400001525878906,60.56999969482422,59.08000183105469,59.68000030517578,8976500
2018-10-02,34.80644989013672,61.20000076293945,61.7400016784668,60.47999954223633,60.869998931884766,20530200
2018-10-03,34.09553527832031,59.95000076293945,62.189998626708984,59.31999969482422,62.0099983215332,26674700
2018-10-04,33.441490173339844,58.79999923706055,60.34000015258789,58.66999816894531,59.9900016784668,14396500
2018-10-05,32.696449279785156,57.4900016784668,58.310001373291016,57.22999954223633,57.849998474121094,20202600
2018-10-08,32.446205139160156,57.04999923706055,57.56999969482422,55.2599983215332,57.0,26384200
2018-10-09,32.81588363647461,57.70000076293945,58.31999969482422,56.720001220703125,57.400001525878906,17830500
2018-10-10,31.78647804260254,55.88999938964844,58.13999938964844,55.88999938964844,57.380001068115234,14135900
2018-10-11,32.12202835083008,56.47999954223633,57.15999984741211,55.619998931884766,56.439998626708984,15976400
2018-10-15,32.7988166809082,57.66999816894531,58.45000076293945,56.84000015258789,56.95000076293945,16290900
2018-10-16,32.81588363647461,57.70000076293945,58.849998474121094,57.25,57.939998626708984,15825800
2018-10-17,33.441490173339844,58.79999923706055,58.91999816894531,57.75,58.34000015258789,21832000
2018-10-18,32.133399963378906,56.5,58.849998474121094,56.31999969482422,58.849998474121094,17237800
2018-10-19,32.15046310424805,56.529998779296875,57.529998779296875,56.36000061035156,57.099998474121094,13429700
2018-10-22,33.196929931640625,58.369998931884766,58.41999816894531,57.029998779296875,57.70000076293945,14084400
2018-10-23,32.27559280395508,56.75,57.54999923706055,56.0,57.310001373291016,20763100
2018-10-24,30.956125259399414,54.43000030517578,57.59000015258789,54.43000030517578,57.400001525878906,17954800
2018-10-25,31.058496475219727,54.61000061035156,56.040000915527344,53.79999923706055,55.970001220703125,29494700
2018-10-26,31.621545791625977,55.599998474121094,55.88999938964844,53.5099983215332,54.900001525878906,26630300
2018-10-29,30.199708938598633,53.099998474121094,54.38999938964844,52.599998474121094,54.029998779296875,26198300
2018-10-30,30.637630462646484,53.869998931884766,54.849998474121094,52.959999084472656,53.599998474121094,23799200
2018-10-31,32.252838134765625,56.709999084472656,56.709999084472656,54.27000045776367,54.349998474121094,26626000
2018-11-01,32.70213317871094,57.5,58.2599983215332,55.52000045776367,56.75,20420000
2018-11-05,32.719200134277344,57.529998779296875,58.0,57.040000915527344,57.61000061035156,15491800
2018-11-06,32.54857635498047,57.22999954223633,57.849998474121094,56.560001373291016,57.0,11211000
2018-11-07,32.75332260131836,57.59000015258789,58.150001525878906,57.400001525878906,57.790000915527344,12982500
2018-11-08,32.42914581298828,57.02000045776367,58.77000045776367,57.02000045776367,57.779998779296875,16743700
2018-11-09,31.08124351501465,54.650001525878906,57.0,54.130001068115234,56.5,29209700
2018-11-12,31.194995880126953,54.849998474121094,55.45000076293945,54.400001525878906,55.099998474121094,15985200
2018-11-13,32.002593994140625,56.27000045776367,56.27000045776367,54.349998474121094,54.900001525878906,18790200
2018-11-14,31.371295928955078,55.15999984741211,55.66999816894531,54.25,55.209999084472656,28360900
2018-11-16,31.934341430664062,56.150001525878906,56.349998474121094,55.150001525878906,55.849998474121094,19633700
2018-11-19,31.490734100341797,55.369998931884766,56.279998779296875,54.810001373291016,56.150001525878906,12979700
2018-11-21,31.01300048828125,54.529998779296875,54.54999923706055,53.709999084472656,54.150001525878906,18590600
2018-11-22,30.734315872192383,54.040000915527344,54.720001220703125,53.75,54.689998626708984,9255400
2018-11-23,28.63569450378418,50.349998474121094,53.38999938964844,50.349998474121094,53.38999938964844,33531500
2018-11-26,28.50489044189453,50.119998931884766,51.09000015258789,49.0,49.95000076293945,30327300
2018-11-27,28.39113426208496,49.91999816894531,50.4900016784668,49.099998474121094,49.689998626708984,25582700
2018-11-28,29.744726181030273,52.29999923706055,52.31999969482422,50.220001220703125,50.5,29038300
2018-11-29,29.574106216430664,52.0,52.72999954223633,51.130001068115234,51.91999816894531,23362000
2018-11-30,30.02909278869629,52.79999923706055,53.689998626708984,51.560001373291016,51.560001373291016,29502000
2018-12-03,30.774131774902344,54.11000061035156,55.68000030517578,53.7400016784668,55.599998474121094,32418200
2018-12-04,30.07459259033203,52.880001068115234,54.52000045776367,52.5,54.349998474121094,26844200
2018-12-05,30.02909278869629,52.79999923706055,53.47999954223633,52.43000030517578,53.29999923706055,9656100
2018-12-06,29.744726181030273,52.29999923706055,52.599998474121094,51.06999969482422,51.70000076293945,21376400
2018-12-07,29.170305252075195,51.290000915527344,53.2599983215332,51.09000015258789,52.47999954223633,19472100
2018-12-10,28.550384521484375,50.20000076293945,51.63999938964844,50.189998626708984,51.119998931884766,14331300
2018-12-11,28.77787971496582,50.599998474121094,51.7400016784668,50.25,51.150001525878906,19443900
2018-12-12,28.64706802368164,50.369998931884766,51.400001525878906,50.349998474121094,51.150001525878906,15808900
2018-12-13,28.77787971496582,50.599998474121094,51.279998779296875,50.25,50.849998474121094,15149000
2018-12-14,28.93712615966797,50.880001068115234,51.189998626708984,49.849998474121094,50.380001068115234,16910700
2018-12-17,29.147554397583008,51.25,52.27000045776367,51.029998779296875,51.900001525878906,21401300
2018-12-18,29.2556095123291,51.439998626708984,52.189998626708984,51.349998474121094,51.349998474121094,18988400
2018-12-19,28.442323684692383,50.0099983215332,52.400001525878906,50.0099983215332,51.79999923706055,24414200
2018-12-20,28.328580856323242,49.810001373291016,51.16999816894531,49.45000076293945,50.7400016784668,25323700
2018-12-21,28.925750732421875,50.86000061035156,51.25,50.220001220703125,50.279998779296875,28272600
2018-12-26,28.686885833740234,50.439998626708984,50.70000076293945,49.400001525878906,50.11000061035156,13356400
2018-12-27,28.15227508544922,49.5,50.38999938964844,49.279998779296875,50.099998474121094,14332000
2018-12-28,29.00537109375,51.0,51.20000076293945,50.25,50.310001373291016,11914300
2019-01-02,29.056556701660156,51.09000015258789,51.369998931884766,49.790000915527344,50.0099983215332,17319600
2019-01-03,27.867908477783203,49.0,50.939998626708984,48.400001525878906,50.79999923706055,30120000
2019-01-04,29.682161331176758,52.189998626708984,52.45000076293945,49.81999969482422,49.81999969482422,43360100
2019-01-07,29.522912979125977,51.90999984741211,53.650001525878906,51.720001220703125,52.869998931884766,20998900
2019-01-08,29.807287216186523,52.40999984741211,52.79999923706055,51.619998931884766,52.20000076293945,19925600
2019-01-09,30.53526496887207,53.689998626708984,54.060001373291016,52.83000183105469,53.15999984741211,27695500
2019-01-10,30.199708938598633,53.099998474121094,53.290000915527344,52.27000045776367,53.22999954223633,18113600
2019-01-11,29.790224075317383,52.380001068115234,53.459999084472656,52.380001068115234,53.2599983215332,12360400
2019-01-14,29.915348052978516,52.599998474121094,52.70000076293945,51.43000030517578,51.97999954223633,14626300
2019-01-15,29.773160934448242,52.349998474121094,53.20000076293945,51.869998931884766,52.849998474121094,14480300
2019-01-16,29.943784713745117,52.650001525878906,52.81999969482422,52.20000076293945,52.400001525878906,15375100
2019-01-17,30.84238052368164,54.22999954223633,54.709999084472656,52.27000045776367,52.439998626708984,25525500
2019-01-18,31.14380645751953,54.7599983215332,55.599998474121094,54.25,54.95000076293945,25815900
2019-01-21,31.439544677734375,55.279998779296875,55.349998474121094,54.38999938964844,54.849998474121094,10676600
2019-01-22,31.325803756713867,55.08000183105469,55.08000183105469,54.349998474121094,54.47999954223633,17154300
2019-01-23,31.64998435974121,55.650001525878906,55.900001525878906,55.33000183105469,55.459999084472656,13470400
2019-01-24,31.934341430664062,56.150001525878906,56.20000076293945,55.5,55.79999923706055,14118200
2019-01-28,24.091522216796875,42.36000061035156,45.0,42.36000061035156,45.0,183534500
2019-01-29,24.307641983032227,42.7400016784668,44.689998626708984,42.599998474121094,43.27000045776367,68335900
2019-01-30,26.502944946289062,46.599998474121094,46.79999923706055,44.97999954223633,46.25,67892500
2019-01-31,25.877344131469727,45.5,47.439998626708984,45.5,46.9900016784668,39814600
2019-02-01,26.30389404296875,46.25,46.33000183105469,45.58000183105469,45.720001220703125,21286700
2019-02-04,25.41097640991211,44.68000030517578,46.099998474121094,44.04999923706055,46.0,35888900
2019-02-05,25.31998634338379,44.52000045776367,45.209999084472656,43.810001373291016,44.45000076293945,21992300
2019-02-06,24.148391723632812,42.459999084472656,44.400001525878906,42.459999084472656,44.0,29257400
2019-02-07,23.653594970703125,41.59000015258789,42.790000915527344,41.209999084472656,42.150001525878906,31403200
2019-02-08,24.5465087890625,43.15999984741211,43.59000015258789,40.5099983215332,40.63999938964844,48169600
2019-02-11,23.898151397705078,42.02000045776367,44.04999923706055,41.88999938964844,43.86000061035156,30697300
2019-02-12,25.194860458374023,44.29999923706055,44.33000183105469,42.04999923706055,42.5,36421200
2019-02-13,25.871654510498047,45.4900016784668,45.9900016784668,44.29999923706055,44.310001373291016,38153200
2019-02-14,25.968339920043945,45.65999984741211,45.939998626708984,45.04999923706055,45.38999938964844,24055400
2019-02-15,26.093460083007812,45.880001068115234,46.02000045776367,45.189998626708984,45.400001525878906,27877700
2019-02-18,25.735158920288086,45.25,46.150001525878906,44.900001525878906,45.790000915527344,18777400
